Rk,Player,Tm,FantPos,Age,G,GS,Pass_Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Y/A,Rush_TD,Tgt,Rec,Yds,Y/R,Receiving_TD,Fmb,FL,Total_TD,2:00 PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,Player_Touches,Player Yards,Team Tuches,Team Yard,Team TD,% of Team Touch,% of Team Yard,% of Team TD
310,Jaylen Wright,MIA,RB,21,15,1,0,0,0,0,0,68,249,3.66,0,6,3,8,2.67,0,1,1,0,,,24,26.7,30.7,25.2,,86,,74,257,963,5633,34,0.08,0.05,0.00
347,Carson Steele,KAN,RB,22,17,3,0,0,0,0,0,56,183,3.27,0,11,7,26,3.71,0,3,2,0,,,17,23.9,28.9,20.4,,97,,67,209,1033,6141,44,0.06,0.03,0.00
314,Ty Chandler,MIN,RB,26,17,0,0,0,0,0,0,56,182,3.25,0,6,6,42,7,0,0,0,0,,,22,28.4,31.4,25.4,,88,,62,224,829,5675,41,0.07,0.04,0.00
293,Blake Corum,LAR,RB,24,17,1,0,0,0,0,0,58,207,3.57,0,8,7,58,8.29,0,0,0,0,,,27,33.5,36.5,30,,81,,66,265,959,5815,37,0.07,0.05,0.00
308,D'Ernest Johnson,JAX,RB,28,14,1,0,0,0,0,0,32,143,4.47,0,19,12,96,8,0,0,0,0,,,24,35.9,38.9,29.9,,85,,51,239,877,5229,33,0.06,0.05,0.00
323,Pierre Strong,CLE,RB,26,14,0,0,0,0,0,0,26,108,4.15,0,22,14,104,7.43,0,0,0,0,,,21,35.2,41.2,28.2,,91,,48,212,885,4859,25,0.05,0.04,0.00
321,Sincere McCormick,LVR,RB,24,5,2,0,0,0,0,0,39,183,4.69,0,7,6,29,4.83,0,0,0,0,,,21,27.2,30.2,24.2,,90,,46,212,887,5099,28,0.05,0.04,0.00
360,Jordan Mims,NOR,RB,25,11,0,0,0,0,0,0,20,70,3.5,0,18,12,71,5.92,0,0,0,0,,,14,26.1,26.1,20.1,,101,,38,141,873,5046,33,0.04,0.03,0.00
332,Kenny McIntosh,SEA,RB,24,17,0,0,0,0,0,0,31,172,5.55,0,4,3,22,7.33,0,0,0,0,,,19,22.4,25.4,20.9,,92,,35,194,890,5693,38,0.04,0.03,0.00
373,Will Shipley,PHI,RB,22,16,1,0,0,0,0,0,30,82,2.73,0,4,4,35,8.75,0,0,0,0,,,12,15.7,15.7,13.7,,103,,34,117,871,5911,53,0.04,0.02,0.00
339,Craig Reynolds,DET,RB,28,17,0,0,0,0,0,0,31,139,4.48,0,5,3,40,13.33,0,1,0,0,,,18,20.9,23.9,19.4,,96,,36,179,1008,7125,68,0.04,0.03,0.00
367,Ronnie Rivers,LAR,RB,25,17,0,0,0,0,0,0,22,99,4.5,0,6,5,34,6.8,0,0,0,0,,,13,18.3,18.3,15.8,,102,,28,133,959,5815,37,0.03,0.02,0.00
375,Julius Chestnut,TEN,RB,24,17,0,0,0,0,0,0,22,102,4.64,0,3,2,11,5.5,0,0,0,0,,,11,13.3,16.3,12.3,,105,,25,113,860,5009,32,0.03,0.02,0.00
355,Hunter Luepke,DAL,RB,24,16,4,0,0,0,0,0,12,38,3.17,0,16,12,111,9.25,0,0,0,0,,,15,26.9,29.9,20.9,,99,,28,149,982,5634,31,0.03,0.03,0.00
415,Eric Gray,NYG,RB,25,17,0,0,0,0,0,0,14,31,2.21,0,11,10,82,8.2,0,3,2,0,,,7,17.3,19.3,12.3,,110,,25,113,883,4865,29,0.03,0.02,0.00
399,Deuce Vaughn,DAL,RB,23,7,0,0,0,0,0,0,17,70,4.12,0,5,3,18,6,0,0,0,0,,,9,11.8,11.8,10.3,,106,,22,88,982,5634,31,0.02,0.02,0.00
413,Clyde Edwards-Helaire,NOR,RB,25,2,0,0,0,0,0,0,13,46,3.54,0,5,3,24,8,0,0,0,0,,,7,10,10,8.5,,111,,18,70,873,5046,33,0.02,0.01,0.00
433,Mike Boone,CAR,RB,29,6,0,0,0,0,0,0,13,51,3.92,0,3,1,-2,-2,0,0,0,0,,,5,5.9,5.9,5.4,,116,,16,49,782,4517,37,0.02,0.01,0.00
410,Jeff Wilson,MIA,RB,29,9,0,0,0,0,0,0,16,57,3.56,0,3,3,19,6.33,0,0,0,0,,,8,10.6,10.6,9.1,,109,,19,76,963,5633,34,0.02,0.01,0.00
400,Raheem Blackshear,CAR,RB,25,16,1,0,0,0,0,0,15,80,5.33,0,0,0,0,,0,2,0,0,,,8,8,8,8,,108,,15,80,782,4517,37,0.02,0.02,0.00
429,Keaton Mitchell,BAL,RB,22,5,0,0,0,0,0,0,15,30,2,0,1,1,28,28,0,0,0,0,,,6,6.8,6.8,6.3,,114,,16,58,863,6456,63,0.02,0.01,0.00
471,Terrell Jennings,NWE,RB,23,3,0,0,0,0,0,0,13,33,2.54,0,1,0,0,,0,0,0,0,,,3,3.3,3.3,3.3,,121,,14,33,845,4727,27,0.02,0.01,0.00
424,Tyler Badie,DEN,RB,24,3,0,0,0,0,0,0,11,86,7.82,0,3,3,-2,-0.67,0,1,1,0,,,6,9.4,10.4,7.9,,112,,14,84,882,5068,41,0.02,0.02,0.00
434,Jonathon Brooks,CAR,RB,21,3,1,0,0,0,0,0,9,22,2.44,0,3,3,23,7.67,0,0,0,0,,,5,7.5,7.5,6,,117,,12,45,782,4517,37,0.02,0.01,0.00
458,J.J. Taylor,HOU,RB,26,5,0,0,0,0,0,0,10,44,4.4,0,3,2,0,0,0,0,0,0,,,4,6.4,6.4,5.4,,118,,13,44,871,5440,33,0.01,0.01,0.00
460,Rasheen Ali,BAL,RB,23,6,0,0,0,0,0,0,10,31,3.1,0,2,0,0,,0,0,0,0,,,3,3.1,3.1,3.1,,124,,12,31,863,6456,63,0.01,0.00,0.00
473,Jase McClellan,ATL,RB,22,2,0,0,0,0,0,0,13,32,2.46,0,0,0,0,,0,0,0,0,,,3,3.2,3.2,3.2,,123,,13,32,1004,6491,40,0.01,0.00,0.00
468,Travis Homer,CHI,RB,26,10,0,0,0,0,0,0,6,23,3.83,0,3,3,11,3.67,0,0,0,0,,,3,6.4,6.4,4.9,,120,,9,34,853,4760,32,0.01,0.01,0.00
463,Dalvin Cook,DAL,RB,29,2,0,0,0,0,0,0,8,20,2.5,0,1,1,10,10,0,0,0,0,,,3,4,4,3.5,,125,,9,30,982,5634,31,0.01,0.01,0.00
453,Jacob Kibodi,CLE,RB,26,1,0,0,0,0,0,0,5,24,4.8,0,3,1,15,15,0,0,0,0,,,4,4.9,4.9,4.4,,119,,8,39,885,4859,25,0.01,0.01,0.00
443,Sione Vaki,DET,RB,23,16,0,0,0,0,0,0,6,14,2.33,0,3,3,37,12.33,0,0,0,0,,,5,8.1,8.1,6.6,,115,,9,51,1008,7125,68,0.01,0.01,0.00
485,MarShawn Lloyd,GNB,RB,23,1,0,0,0,0,0,0,6,15,2.5,0,1,1,3,3,0,0,0,0,,,2,2.8,2.8,2.3,,128,,7,18,943,6212,51,0.01,0.00,0.00
470,Jermar Jefferson,DET,RB,24,2,0,0,0,0,0,0,6,22,3.67,0,1,1,10,10,0,0,0,0,,,3,4.2,4.2,3.7,,122,,7,32,1008,7125,68,0.01,0.00,0.00
487,Aaron Shampklin,PIT,RB,25,3,0,0,0,0,0,0,6,17,2.83,0,0,0,0,,0,0,0,0,,,2,1.7,1.7,1.7,,129,,6,17,874,5199,35,0.01,0.00,0.00
491,Blake Watson,DEN,RB,25,2,0,0,0,0,0,0,4,10,2.5,0,2,1,13,13,0,0,0,0,,,2,3.3,3.3,2.8,,126,,6,23,882,5068,41,0.01,0.00,0.00
490,Jonathan Ward,PIT,RB,27,4,0,0,0,0,0,0,5,22,4.4,0,0,0,0,,0,0,0,0,,,2,2.2,2.2,2.2,,127,,5,22,874,5199,35,0.01,0.00,0.00
505,Myles Gaskin,MIN,RB,27,5,0,0,0,0,0,0,3,-1,-0.33,0,1,1,11,11,0,0,0,0,,,1,2,2,1.5,,130,,4,10,829,5675,41,0.00,0.00,0.00
508,George Holani,SEA,RB,25,5,0,0,0,0,0,0,3,10,3.33,0,1,1,-1,-1,0,0,0,0,,,1,1.9,1.9,1.4,,131,,4,9,890,5693,38,0.00,0.00,0.00
498,Tyrion Davis-Price,PHI,RB,24,1,0,0,0,0,0,0,3,7,2.33,0,0,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,134,,3,7,871,5911,53,0.00,0.00,0.00
521,Cody Schrader,LAR,RB,25,1,0,0,0,0,0,0,1,3,3,0,1,1,6,6,0,0,0,0,,,1,1.9,1.9,1.4,,132,,2,9,959,5815,37,0.00,0.00,0.00
77,Aaron Rodgers,NYJ,QB,41,17,17,368,584,3897,28,11,22,107,4.86,0,0,0,0,,0,5,2,0,,2,257,256.6,275.6,267.6,,15,77,,,,,,,,
132,Aidan O'Connell,LVR,QB,26,9,7,154,243,1612,8,4,21,30,1.43,1,0,0,0,,0,2,2,1,,,93,93.5,102.5,97.5,,38,,,,,,,,,
208,Andy Dalton,CAR,QB,37,6,5,106,160,989,7,6,11,34,3.09,0,0,0,0,,0,2,0,0,,,59,59,68,65,,43,,,,,,,,,
87,Anthony Richardson,IND,QB,22,11,11,126,264,1814,8,12,86,499,5.8,6,1,1,-1,-1,0,9,3,6,1,,162,163.4,184.4,174.9,,25,,,,,,,,,
422,Bailey Zappe,CLE,QB,25,1,1,16,31,170,1,2,2,2,1,0,0,0,0,,0,0,0,0,,,7,7,9,9,,63,,,,,,,,,
13,Baker Mayfield,TAM,QB,29,17,17,407,570,4500,41,16,60,378,6.3,3,0,0,0,,0,13,2,3,,1,366,365.8,389.8,381.8,79,4,13,,,,,,,,
38,Bo Nix,DEN,QB,24,17,17,376,567,3775,29,12,92,430,4.67,4,1,1,2,2,1,3,0,5,,,316,317.2,335.2,328.7,32,7,38,,,,,,,,
423,Brandon Allen,SFO,QB,32,3,1,17,30,199,1,2,3,4,1.33,0,0,0,0,,0,2,1,0,,,6,6.4,9.4,8.4,,64,,,,,,,,,
75,Brock Purdy,SFO,QB,25,15,15,300,455,3864,20,12,66,323,4.89,5,0,0,0,,0,7,3,5,,,267,266.9,287.9,278.9,,13,75,,,,,,,,
82,Bryce Young,CAR,QB,23,14,12,234,384,2403,15,9,43,249,5.79,6,0,0,0,,0,5,2,6,,,195,195,212,204,,20,,,,,,,,,
80,C.J. Stroud,HOU,QB,23,17,17,336,532,3727,20,12,52,233,4.48,0,1,0,0,,0,6,4,0,,,220,220.4,242.4,232.4,,18,,,,,,,,,
78,Caleb Williams,CHI,QB,23,17,17,351,562,3541,20,6,81,489,6.04,0,0,0,0,,0,10,5,0,,3,255,254.5,271.5,260.5,,16,78,,,,,,,,
444,Carson Wentz,KAN,QB,32,3,1,12,19,118,0,0,3,0,0,0,0,0,0,,0,0,0,0,,,5,4.7,4.7,4.7,,65,,,,,,,,,
518,Chris Oladokun,KAN,QB,27,1,0,0,0,0,0,0,1,5,5,0,0,0,0,,0,1,0,0,,,1,0.5,0.5,0.5,,72,,,,,,,,,
112,Cooper Rush,DAL,QB,31,12,8,187,308,1844,12,5,26,18,0.69,0,0,0,0,,0,9,3,0,,1,110,109.6,120.6,114.6,,33,,,,,,,,,
109,Dak Prescott,DAL,QB,31,8,8,185,286,1978,11,8,13,54,4.15,1,0,0,0,,0,4,1,1,,,117,116.5,128.5,124.5,,32,,,,,,,,,
95,Daniel Jones,NYG,QB,27,10,10,216,341,2070,8,7,67,265,3.96,2,0,0,0,,0,4,2,2,,,135,135.3,150.3,142.3,,28,,,,,,,,,
384,Davis Mills,HOU,QB,26,4,0,20,36,212,0,0,3,11,3.67,0,0,0,0,,0,0,0,0,,,10,9.6,9.6,9.6,,61,,,,,,,,,
88,Derek Carr,NOR,QB,33,10,10,189,279,2145,15,5,17,71,4.18,1,0,0,0,,0,3,0,1,,1,151,150.9,158.9,155.9,,26,,,,,,,,,
170,Deshaun Watson,CLE,QB,29,7,7,137,216,1148,5,3,31,148,4.77,1,0,0,0,,0,5,3,1,,1,77,76.7,88.7,79.7,,40,,,,,,,,,
317,Desmond Ridder,LVR,QB,25,6,1,52,85,458,2,2,9,36,4,0,0,0,0,,0,3,2,0,,,22,21.9,28.9,23.9,,51,,,,,,,,,
352,Dorian Thompson-Robinson,CLE,QB,25,7,2,61,118,440,0,6,21,122,5.81,0,0,0,0,,0,3,1,0,,,16,15.8,28.8,21.8,,55,,,,,,,,,
84,Drake Maye,NWE,QB,22,13,12,225,338,2276,15,10,54,421,7.8,2,0,0,0,,0,9,6,2,,2,177,177.1,199.1,187.1,,22,,,,,,,,,
160,Drew Lock,NYG,QB,28,8,5,107,181,1071,6,5,18,133,7.39,2,0,0,0,,0,5,2,2,,1,80,80.1,93.1,85.1,,39,,,,,,,,,
129,Gardner Minshew II,LVR,QB,28,10,9,203,306,2013,9,10,19,58,3.05,0,0,0,0,,0,6,4,0,,1,96,96.3,113.3,106.3,,35,,,,,,,,,
76,Geno Smith,SEA,QB,34,17,17,407,578,4320,21,15,53,272,5.13,2,0,0,0,,0,9,0,2,,,266,266,287,281,,14,76,,,,,,,,
469,Hendon Hooker,DET,QB,26,3,0,6,9,62,0,0,5,2,0.4,0,0,0,0,,0,0,0,0,,,3,2.7,2.7,2.7,,67,,,,,,,,,
233,Jacoby Brissett,NWE,QB,32,8,5,95,161,826,2,1,15,62,4.13,0,0,0,0,,0,4,1,0,,1,45,45.2,50.2,46.2,,46,,,,,,,,,
365,Jake Haener,NOR,QB,25,8,1,18,39,226,1,1,11,22,2,0,0,0,0,,0,0,0,0,,,13,13.2,14.2,14.2,,59,,,,,,,,,
39,Jalen Hurts,PHI,QB,26,15,15,248,361,2903,18,5,150,630,4.2,14,0,0,0,,0,9,5,14,,,315,315.1,331.1,320.1,31,8,39,,,,,,,,
98,Jameis Winston,CLE,QB,30,12,7,181,296,2121,13,12,25,83,3.32,1,0,0,0,,0,5,2,1,,4,131,131.1,148.1,143.1,,29,,,,,,,,,
33,Jared Goff,DET,QB,30,17,17,390,539,4629,37,12,35,56,1.6,0,1,1,7,7,1,6,0,1,,1,323,324.5,339.5,336,39,6,33,,,,,,,,
524,Jarrett Stidham,DEN,QB,28,3,0,0,0,0,0,0,4,5,1.25,0,0,0,0,,0,0,0,0,,,1,0.5,0.5,0.5,,73,,,,,,,,,
16,Jayden Daniels,WAS,QB,24,17,17,331,480,3568,25,9,148,891,6.02,6,0,0,0,,0,5,0,6,1,2,356,355.8,370.8,364.8,69,5,16,,,,,,,,
324,Jimmy Garoppolo,LAR,QB,33,1,1,27,41,334,2,1,2,5,2.5,0,0,0,0,,0,0,0,0,,,20,19.9,23.9,20.9,,53,,,,,,,,,
9,Joe Burrow,CIN,QB,28,17,17,460,652,4918,43,9,42,201,4.79,2,0,0,0,,0,11,5,2,,,373,372.8,392.8,381.8,85,3,9,,,,,,,,
123,Joe Flacco,IND,QB,39,8,6,162,248,1761,12,7,9,26,2.89,0,0,0,0,,0,4,4,0,,,99,99,113,106,,34,,,,,,,,,
333,Joe Milton,NWE,QB,24,1,0,22,29,241,1,0,10,16,1.6,1,0,0,0,,0,1,1,1,,,19,19.2,20.2,19.2,,54,,,,,,,,,
79,Jordan Love,GNB,QB,26,15,15,268,425,3389,25,11,25,83,3.32,1,0,0,0,,0,4,0,1,,3,234,233.9,247.9,244.9,,17,,,,,,,,,
8,Josh Allen,BUF,QB,28,17,17,307,483,3731,28,6,102,531,5.21,12,0,0,7,,1,5,2,13,,1,379,379,393,385,91,2,8,,,,,,,,
511,Josh Johnson,BAL,QB,38,6,0,2,3,17,0,0,4,1,0.25,0,0,0,0,,0,0,0,0,,,1,0.8,0.8,0.8,,70,,,,,,,,,
277,Joshua Dobbs,SFO,QB,29,2,1,32,47,361,2,2,9,24,2.67,2,0,0,0,,0,2,1,2,,,31,30.8,36.8,32.8,,48,,,,,,,,,
108,Justin Fields,PIT,QB,25,10,6,106,161,1106,5,1,62,289,4.66,5,0,0,0,,0,6,1,5,,,119,119.1,127.1,120.1,,31,,,,,,,,,
71,Justin Herbert,LAC,QB,26,17,17,332,504,3870,23,3,69,306,4.43,2,0,0,0,,0,6,2,2,,3,285,285.4,296.4,288.4,3,11,71,,,,,,,,
303,Kenny Pickett,PHI,QB,26,5,1,25,42,291,2,1,9,15,1.67,1,0,0,0,,0,1,0,1,,,25,25.1,26.1,26.1,,50,,,,,,,,,
85,Kirk Cousins,ATL,QB,36,14,14,303,453,3508,18,16,23,0,0,0,0,0,0,,0,13,2,0,,,176,176.3,197.3,192.3,,23,,,,,,,,,
493,Kyle Allen,PIT,QB,28,1,0,1,1,19,0,0,0,0,,0,0,0,0,,0,0,0,0,,,1,0.8,0.8,0.8,,71,,,,,,,,,
58,Kyler Murray,ARI,QB,27,17,17,372,541,3851,21,11,78,572,7.33,5,0,0,0,,0,8,4,5,1,,297,297.2,318.2,308.2,14,10,58,,,,,,,,
4,Lamar Jackson,BAL,QB,27,17,17,316,474,4172,41,4,139,915,6.58,4,0,0,0,,0,10,5,4,1,,430,430.4,445.4,434.4,140,1,4,,,,,,,,
128,Mac Jones,JAX,QB,26,10,7,171,262,1672,8,8,28,92,3.29,1,0,0,0,,0,2,2,1,,1,96,96.1,109.1,104.1,,36,,,,,,,,,
222,Malik Willis,GNB,QB,25,7,2,40,54,550,3,0,20,138,6.9,1,0,0,0,,0,1,1,1,,,52,51.8,58.8,51.8,,44,,,,,,,,,
232,Marcus Mariota,WAS,QB,31,3,0,34,44,364,4,0,18,92,5.11,1,0,0,0,,0,0,0,1,,,46,45.8,48.8,45.8,,45,,,,,,,,,
130,Mason Rudolph,TEN,QB,29,8,5,146,228,1530,9,9,25,106,4.24,1,0,0,0,,0,5,1,1,,1,96,95.8,111.8,104.8,,37,,,,,,,,,
81,Matthew Stafford,LAR,QB,36,16,16,340,517,3762,20,8,30,41,1.37,0,0,0,0,,0,6,2,0,,,215,214.6,227.6,222.6,,19,,,,,,,,,
241,Michael Penix,ATL,QB,24,5,3,61,105,775,3,3,7,11,1.57,1,0,0,0,,0,2,0,1,,,44,44.1,50.1,47.1,,47,,,,,,,,,
531,Mike White,BUF,QB,29,1,0,3,11,28,0,0,0,0,,0,0,0,0,,0,0,0,0,,,1,1.1,1.1,1.1,,69,,,,,,,,,
358,Mitchell Trubisky,BUF,QB,30,9,0,19,26,179,2,0,17,1,0.06,0,0,0,0,,0,1,0,0,,,15,15.3,15.3,15.3,,56,,,,,,,,,
517,Nick Mullens,MIN,QB,29,4,0,2,2,38,0,0,3,-2,-0.67,0,0,0,0,,0,0,0,0,,,1,1.3,1.3,1.3,,68,,,,,,,,,
74,Patrick Mahomes,KAN,QB,29,16,16,392,581,3928,26,11,58,307,5.29,2,1,1,2,2,0,2,0,2,,,282,283,300,293.5,,12,74,,,,,,,,
86,Russell Wilson,PIT,QB,36,11,11,214,336,2482,16,5,43,155,3.6,2,0,0,0,,0,5,4,2,,,173,172.8,187.8,177.8,,24,,,,,,,,,
47,Sam Darnold,MIN,QB,27,17,17,361,545,4319,35,12,67,212,3.16,1,0,0,0,,0,8,4,1,,,308,308,330,320,24,9,47,,,,,,,,
407,Skylar Thompson,MIA,QB,27,3,1,21,33,187,0,0,1,4,4,0,0,0,0,,0,2,0,0,,,8,7.9,7.9,7.9,,62,,,,,,,,,
189,Spencer Rattler,NOR,QB,24,7,6,130,228,1317,4,5,18,146,8.11,0,0,0,0,,0,5,3,0,,,67,67.3,81.3,72.3,,41,,,,,,,,,
289,Tanner McKee,PHI,QB,24,2,1,30,45,323,4,0,5,-1,-0.2,0,0,0,0,,0,0,0,0,,,29,28.8,31.8,28.8,,49,,,,,,,,,
467,Taylor Heinicke,LAC,QB,31,4,0,3,5,28,0,0,2,20,10,0,0,0,0,,0,0,0,0,,,3,3.1,3.1,3.1,,66,,,,,,,,,
364,Tommy DeVito,NYG,QB,26,3,2,31,44,257,0,0,8,32,4,0,0,0,0,,0,0,0,0,,,13,13.5,13.5,13.5,,58,,,,,,,,,
91,Trevor Lawrence,JAX,QB,25,10,10,172,284,2045,11,7,26,119,4.58,3,0,0,-5,,0,3,1,3,,3,145,145.2,159.2,152.2,,27,,,,,,,,,
366,Trey Lance,DAL,QB,24,4,1,25,41,266,0,1,11,41,3.73,0,0,0,0,,0,0,0,0,,,13,12.7,13.7,13.7,,60,,,,,,,,,
83,Tua Tagovailoa,MIA,QB,26,11,11,291,399,2867,19,7,17,49,2.88,0,0,0,0,,0,7,2,0,,2,182,181.6,193.6,188.6,,21,,,,,,,,,
202,Tyler Huntley,MIA,QB,26,5,5,86,133,829,3,3,26,135,5.19,2,0,0,0,,0,6,2,2,,,61,60.7,71.7,63.7,,42,,,,,,,,,
327,Tyrod Taylor,NYJ,QB,35,2,0,17,22,119,3,0,3,13,4.33,0,0,0,0,,0,1,0,0,,1,20,20.1,20.1,20.1,,52,,,,,,,,,
107,Will Levis,TEN,QB,25,12,12,190,301,2091,13,12,45,183,4.07,0,0,0,0,,0,10,6,0,,1,120,119.9,143.9,131.9,,30,,,,,,,,,
254,Kyle Juszczyk,SFO,FB,33,17,15,0,0,0,0,0,5,26,5.2,1,31,19,200,10.53,2,1,1,3,,,39,57.6,61.6,48.1,,68,,36,226,888,6233,40,0.04,0.04,0.08
328,Michael Burton,DEN,FB,32,17,2,0,0,0,0,0,7,8,1.14,1,10,10,65,6.5,1,0,0,2,,,19,29.3,29.3,24.3,,93,,17,73,882,5068,41,0.02,0.01,0.05
361,Patrick Ricard,BAL,FB,30,17,6,0,0,0,0,0,0,0,,0,5,3,22,7.33,1,0,0,2,,,14,17.2,17.2,15.7,,100,,5,22,863,6456,63,0.01,0.00,0.03
353,Alec Ingold,MIA,FB,28,15,10,0,0,0,0,0,10,17,1.7,1,12,11,96,8.73,0,2,1,1,,,15,26.3,27.3,20.8,,98,,22,113,963,5633,34,0.02,0.02,0.03
395,C.J. Ham,MIN,FB,31,17,3,0,0,0,0,0,2,10,5,1,6,5,35,7,0,1,1,1,,,9,13.5,14.5,11,,107,,8,45,829,5675,41,0.01,0.01,0.02
506,Reggie Gilliam,BUF,FB,27,15,0,0,0,0,0,0,3,7,2.33,0,0,0,0,,0,0,0,0,,,1,0.7,0.7,0.7,,135,,3,7,826,5306,60,0.00,0.00,0.00
,,,,,,,0,0,0,0,0,,,,,,,,,3,0,0,3,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,,,,,,,,,3,1,1,5,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,,,,,,,,,5,1,0,5,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,,,,,,,,,4,0,0,4,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,,,,,,,,,4,0,0,4,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,,,,,,,,,0,1,0,1,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
,,,,,,,27,50,276,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,
